Pathway	pVal	zScore	Genes	type	comparison
metribolone Signaling	3.027334408	-1.525	"ACADSB,ACLY,ACSS2,ACTN1,ACTN2,AKAP12,ATP1B1,ATP6V0E2,ATP6V1E1,BAX,BCAP29,BMPR1B,BRIP1,BUB1,CBR1,CCT2,CDK5R1,CFLAR,CHEK1,COX10,COX5A,COX8A,CRYAB,CTNND2,DPYSL4,EDEM1,ELK4,ELL2,ETV1,EZR,FAM126A,FHL2,FOLH1,FOXO1,FZD8,GTSE1,HK1,HSD17B10,IDH2,IDH3A,IGFBP5,ISG20,JPT1,KIF20A,MAOA,MDH2,ME1,MYC,NDRG1,NDUFB7,NDUFS7,NDUFS8,NTHL1,PFKFB2,PFKP,POLR3K,PPA1,RGMA,RIMS1,SELENOP,SLC25A11,SLC37A4,SMS,SYTL2,TACC2,TP53,TPD52,TSC22D1,VCAN,WEE1"	Upstream	Adult_vs_Fetal
Microtubule dynamics	36.60205999	-2.769	"SEZ6,ERBB4,METRN,ENC1,PAK3,RIT2,SLITRK3,SEMA5B,FNBP1L,RAB21,CCL19,ABLIM3,SGK1,BAX,IFT81,FBXO5,SARM1,CCN1,SYT1,FEZF2,POC1A,CELSR3,MAGI2,EPHB1,RFX3,FARP1,CLMN,PRUNE2,PLAT,NRXN1,PLXNA4,NCAM1,SHTN1,CHMP2B,SLITRK4,PAX6,PLAAT4,PARD3,PLPPR4,PALLD,STAT3,BRSK2,NSG1,NR0B1,SEMA5A,OBSL1,ALS2,TMEM237,SV2A,PRC1,RACGAP1,DLGAP5,VAV2,RAB13,TBCE,PICALM,SLIT1,STMN3,SMAD1,IGSF9,CALD1,SCLT1,FGF1,F2RL1,PARD6A,SGK2,MTM1,PTN,ETV4,TACC2,EIF2B2,CYFIP2,ADNP,NDC80,CCDC28B,SDC3,PMP22,WEE1,CNTF,CTNND2,DCLK1,RUFY3,CNTN4,CNR1,PPARA,TMEM138,RAP1A,AJUBA,DPYSL4,RABGEF1,DZIP1,TTYH1,PSRC1,TBCD,HAS3,EZR,TIAM1,TMEM216,CHL1,MYLK,MARK1,FGD1,CXCL12,NDN,KIF23,TUBA8,TP53,ROR1,DOCK1,VANGL2,CCR5,FN1,CDH10,TPPP,YBX1,BMP7,PDGFRB,HDAC2,APBA1,TRPC1,RDX,MAD2L1,GRIN2B,SH3GLB1,ST8SIA1,TUBG1,SMO,PCDH9,BASP1,ANGPTL4,KIF4A,MOG,RGS6,MATN2,CELSR2,ATAT1,IL1B,EPHB3,GAP43,NFIB,INSR,CPEB4,CDH4,ZEB1,SPTBN2,PDXP,STMN2,DCX,MYO3A,DAB1,PF4,FAM161A,PALM,IFT80,PIK3R1,TBC1D24,KIF13B,VAMP3,NLGN3,MAPK3,RPS6KA3,RIMS1,CDC20,TIMP3,SEMA3A,RFX4,MEF2A,CELSR1,NEK2,LPAR1,FAM107A,PDE4DIP,DLG3,ROBO3,TRIM3,ADCY1,TNC,LRP1,CD9,GTSE1,S1PR1,NPY,MYO10,EFNB1,NF2,LAMA1,BIRC5,NRG1,PTK2,BOC,PTK7,TBC1D30,GDNF,CD47,AHR,CDK5R1,BCL11A,CIBAR1,RHOU,ATCAY,EPS15,CRH,TMEM106B,NDRG1,RHOC,THY1,KIF11,BMP2K,DLX2,STK11,NTRK3,CHRNB2,GRM5,LAMB2,TPX2,BCL11B,BTBD3,NME1,FARP2,SRCIN1,BAIAP2,NUMB,SEPTIN9,AURKB,DNM3,B4GALT6,FGFR1,GJB1,TUBB3,HDAC8,STXBP3,NR2E1,RBFOX2,DPYSL5,RANBP1,LRP8,PAK5,SLAIN1,FHDC1,ACTN2,SOX2,KIRREL3,ROBO2,EGFR,TET1,PDGFRA,RIMS4,SLITRK5,RNF165,PLPPR5,MYC,EPS8,MARCKS,EFNB3,SEMA4D,ASAP1,GPM6A,SSRP1,ADAM10,B4GAT1,NEFL,BSG,ARL3,NFATC4,MAP3K7,LMNB1,TUBB,RGMA,DCLK2,MFN1,ATXN3,DVL1,DDAH1,CIT,NR2F1,C9orf72,ECT2,APC2,CHEK1,CARMIL1,CTSV,ERBIN,VCL,IFRD1,SLC11A2,FOXM1,EFNA5,CNP,F2R,KLC1,LRRC4C,EFNB2,DLG1,IFT88,CAMK1D,CAPRIN1,ADGRG6,RIMS3,CKAP2,NEK7,STMN4,S1PR3,CRMP1,WIPF1,PARVA,NUSAP1,CKB,EPHA2,MAG,MYO16,POU3F2,AKAP12,SEPTIN11,IL1RAPL1,EIF4EBP1,MBP,BBS4,PAK1,ARHGAP35,CHRNA3,OGT,RPS14,CTNNA2,GRK5,SALL3,SEPTIN4,CENPF,MAP2K2,NEFM,CAST,KIF18B,CDK1,ZNF365,RND2,LRP2,GALNS,ADCY6,PLD1,RAI1,WDR11,MAP2,MAP7,FGF13,PCDH15,PTPRF,NGF,STRN,TCTEX1D2,GAS7,AATK,KIF27,CYLD,PTPRZ1,CEP89,NEUROD6,JAK2,CCL5,CRYAB,DBN1,ADAMTS3,RAP1GAP,CDK5,EPHB2,GABRB3,PRMT1,ANK3,PPARD,KIF2C,SCN1A,SERPINE1,GJA1,PHGDH,ITGA3,NLGN1,ITGB3,UGT8,MAOA,NTN1,SLC9A1,MYH10,DYNLT1,PHLDB1,NGFR,DPYSL3,ADAP1,TENM4,GAL"	Functional	Adult_vs_Fetal
mifepristone Signaling	3.163675884	0.523	"BAX,BCAT1,BMP7,CALCB,CAST,CKMT1A/CKMT1B,COL5A2,CTNNA1,EFNB2,EPHB3,FBLN2,FST,GAL,GJA1,IL1B,INHBB,ITGB3,JAM2,KLF13,LRP1,MAD2L1,MYC,NDN,NDRG1,NFE2L2,NME2,NPM3,NPY,NR3C1,PADI2,PDGFRA,PKD1,PLAT,PNOC,PTN,PTX3,RAP1GAP,RHOC,RUNX2,SERPINE1,SFRP2,SLC1A2,SNAP25,SOX11,SPEG,SRM,SSTR2,TAC3,TEAD4,TFPI,TIMP3,TK1,TNFRSF10B,TP53,VCAN"	Upstream	Adult_vs_Fetal
Migration of cells	16.83268267	-2.337	"GSX2,KLK6,GNA11,ERBB4,PARP9,CD22,DACH1,DBF4,PAK3,SNAI2,PBK,ST8SIA2,HAMP,BCAT1,GLIS2,SPOCK1,CHST2,PLEKHG5,FNBP1L,ATP1B2,SLC1A2,MYRF,FOXG1,RAB21,CCL19,EOMES,SGK1,SCG2,OPCML,BAX,CD24,CCN1,RUVBL1,MARCHF1,INSM1,PTP4A2,EHMT2,CELSR3,MAGI2,SYNE2,EPHB1,GPR161,SPRY4,SNAP23,TMSB15B,PLCL1,AHCY,TRPM4,PLAT,CD276,NCAM1,PAX6,MYO18A,TUBB2B,AFAP1,HAX1,SIX4,DMRT1,YAP1,MOSPD2,PALLD,PROM1,STAT3,CA9,SKP2,RUNX1,ANO6,MARCKSL1,STUB1,APLN,SEMA5A,PVT1,COL4A1,SP100,TGFB2,IGF2BP3,RACGAP1,CREB3L1,VAV2,BMPR1A,SLIT1,STMN3,COL11A1,SMAD1,CD55,CALD1,FGF1,F2RL1,RARRES2,TUSC3,SINHCAF,ZNF703,PTN,CERS6,ETV4,ITK,TPM2,CHST1,SDC3,PMP22,CDK4,ADGRL3,ARL4C,SHC4,IGFBP7,SOX11,CNTF,CDKN3,KCNA3,TBCCD1,DCLK1,IGFBP4,RUFY3,ETV1,PTPRB,CNR1,PPARA,HYAL2,MCF2L,RAP1A,AJUBA,NOG,KLHL20,RABGEF1,TRPM8,UNC5D,HAS3,MAPK12,EZR,TIAM1,RCC2,FABP7,CHL1,ETV5,VCAN,MYLK,MARK1,HES1,FGD1,CXCL12,TMEM201,NDN,FAT3,PLAAT3,NR2F1-AS1,MAX,USP5,TP53,ROR1,LDLRAD4,DOCK1,NOTCH2,CCR5,FN1,WLS,YBX1,BMP7,PAQR3,PDGFRB,APBA1,ABR,IGFBP2,EDIL3,TRPC1,RDX,MDGA2,LPAR4,MARVELD1,LRP5,SMO,ANGPTL4,MOG,SLC48A1,MATN2,RND3,ADAM9,JAM2,CELSR2,ATAT1,IL1B,EPHB3,INSR,ZEB1,PTPRT,PNOC,IGFBP5,PDGFC,TEAD4,FMNL2,DCX,ENPP2,MAGI1,CXCL14,EIF3F,MAZ,RUNX2,ABHD2,TFAP2C,DAB1,PF4,DSE,COL6A1,FHL1,SYNM,PIK3R1,TBC1D24,VAMP3,TRAF4,KLRC4-KLRK1/KLRK1,MAPK3,TCF3,RRAS2,EPHB4,RPS6KA3,GLI3,CTDSP1,ANGPTL1,PLP1,TIMP3,SEMA3A,RASA1,STARD13,CHRNA9,CELSR1,LPAR1,FAM107A,PDE4DIP,ACTA2,CCNB2,ADD2,ROBO3,RASSF8,TNFRSF10B,TUBA1A,TNC,LRP1,ATP5F1A,HMGA2,CD9,TNFRSF11A,GTSE1,S1PR1,NPY,PTX3,SH3KBP1,MYO10,EFNB1,AKT1S1,NF2,LAMA1,SIAH2,NRG1,ACTN1,PTK2,CSPG5,WWC1,GDNF,CD47,BCL6,AHR,CDK5R1,IL1A,CD34,IFI16,CALCB,HEY1,RHOU,SERPINB1,FBLN2,EFEMP1,CRH,HTATIP2,GAD1,FOXP1,PENK,MCM7,NDRG1,PKD1,RHOC,THY1,GPSM1,DLX2,PTPRH,ZBTB18,STK11,PRSS3,CLDN5,NTRK3,VSNL1,RASGRP3,FOXC1,CTNNA1,DTX1,ATP8A1,LPAR2,BCL11B,NME1,SCHIP1,TSPAN3,ACSL4,UNC5C,PHLDA1,SRCIN1,NUMB,NPTX2,SEPTIN9,ORMDL3,B4GALT6,FGFR1,GJB1,PPM1D,LMO4,TSPAN15,NR2E1,RBFOX2,TNFRSF10D,LRP8,SCN5A,ATG3,FABP5,CNN3,BCL9,WARS1,SOX2,OSGIN1,KIRREL3,ROBO2,EGFR,PDGFRA,PRF1,FSTL1,MLLT11,DPT,EZH2,MYC,TFPI,ESAM,COL4A2,EPS8,SOX9,CSPG4,MARCKS,EFNB3,SEMA4D,ASAP1,GLUL,GPM6A,MRC2,B4GAT1,ADAM10,FZD7,H2AX,BSG,DGCR5,STAT1,BHLHE41,DLX1,SLC37A4,ADCYAP1R1,PLXNA2,KIF14,NFATC4,MAP3K7,G6PD,KIF26B,COCH,LMNB1,ABCA1,MFN1,RAMP2,NR2F2,NR2F1,ECT2,CARMIL1,CTSV,VCL,PLCB2,DMBT1,FOXM1,EFNA5,CST3,CNP,TSPO,CD274,DIP2A,RPS19,F2R,BRINP3,ARNT,S100A10,EFNB2,SOX1,CAMK1D,LUCAT1,CLDN11,TGFB1I1,CADPS2,ADGRG6,KCNK2,S1PR3,PCSK6,CRMP1,WIPF1,PARVA,IFIT2,PDE4B,EPHA2,MELTF,MAG,POU3F2,CRIP2,AKAP12,IRF7,PDLIM2,STON1,ATP1B1,FZD3,MEGF10,EIF4EBP1,FOXO1,CD151,IGF2BP1,RACK1,COL3A1,BBS4,PAK1,CHRM3,ARHGAP35,GFAP,CTNNA2,PCGF2,SEPTIN4,CENPF,MAP2K2,FAIM2,CAST,PLCG1,CDK1,RGS5,TCAF1,SHROOM2,PHB,PLD1,MAP2,CDCA7L,SEMA3C,FGF13,PTPRF,PCDH15,LAMTOR2,NGF,DUSP4,CYLD,PTPRZ1,PTPN14,JAK2,CCL5,CRYAB,RNH1,DBN1,RAP1GAP,COL1A2,CDK5,EPHB2,ASPM,PRMT1,PPARD,KIF2C,ANKRD28,PIK3R2,NR3C1,ADGRE5,GNG12,GADD45A,SERPINE1,YES1,NOTCH3,NME2,GJA1,SUN2,ITGA3,SPOCK3,ITGAE,SPARCL1,SH3RF1,TP53INP1,SFRP2,ITGB3,CCL4,MIB1,MAOA,ABHD6,NUCB2,SOX2-OT,FBXO4,NTN1,MSMP,SLC9A1,GLI2,MYH10,ARX,FAM89B,NGFR,CTBP2,DPYSL3,FHL2,ASPH,EPAS1,ZC3H12A,POU3F3,BGN,NFE2L2"	Functional	Adult_vs_Fetal
Migration of neuroglia	8.812479279	0.789	"SEMA4D,NDN,F2RL1,EFNA5,NR2E1,TSPO,FZD7,STAT3,FN1,TNC,LRP1,CD9,MATN2,PMP22,RRAS2,NTN1,TIAM1,TGFB2,NRG1,GFAP,VAV2,TSPAN3,GDNF,NCAM1,CLDN11,NGFR,VCAN,MYLK,SEMA3A,CSPG4,CNTF,SERPINE1"	Functional	Adult_vs_Fetal
Migration of neurons	16.81247928	-3.131	"DCLK1,MARVELD1,CELSR1,FGFR1,LMO4,CNR1,EFNA5,RBFOX2,ROBO3,LRP8,MAP2,TUBA1A,PCDH15,ST8SIA2,UNC5D,MATN2,KIRREL3,PTPRZ1,SPOCK1,EFNB2,CELSR2,EFNB1,SOX1,ATAT1,LAMA1,TIAM1,SLC1A2,NRG1,CDK5,EPHB2,PTK2,ASPM,CSPG5,FOXG1,BMPR1A,GDNF,CDK5R1,EOMES,CHL1,SLIT1,DCX,MARK1,CADPS2,BAX,GJA1,SEMA4D,CXCL12,DAB1,NDN,FAT3,GAD1,ITGA3,GPM6A,CELSR3,ADAM10,SH3RF1,TBC1D24,DLX2,POU3F2,PTN,FN1,ZBTB18,STK11,NTRK3,FZD3,DLX1,SDC3,ADCYAP1R1,PLXNA2,MAP3K7,LMNB1,NTN1,COL3A1,BBS4,GLI3,PLAT,MYH10,ADGRL3,ARX,TRPC1,NR2F2,CTNNA2,PAX6,NGFR,MDGA2,SEPTIN4,TUBB2B,SEMA3A,NR2F1,POU3F3"	Functional	Adult_vs_Fetal
miR-124-3p (and other miRNAs w/seed AAGGCAC) Signaling	4.749579998	0.388	"AHR,AHRR,ARHGAP29,ASPRV1,ATL3,CDC14B,CDCA7,CDCA7L,CDK4,CERS2,CHST14,CHSY1,CLDND1,CTDSP1,DDIT3,DEPDC1,DLX2,ELOVL1,ENDOD1,FA2H,FAM104A,GLI3,HEBP2,HES1,HTATIP2,LDLRAP1,LMNB1,MAGT1,MTMR6,MYO10,NID1,NME4,PGM1,RAVER2,SERPINB6,SNAI2,SOX9,STAT3,TEAD1,TJP2,TLCD3A,TSKU,TSPAN15,UHRF1,VAMP3,VSNL1,ZCCHC24"	Upstream	Adult_vs_Fetal
mir-137 Signaling	4.638272164	-0.086	"CKS1B,CLDN11,E2F6,KDM4A,NEFL,NRXN1,RAPGEF5,SOX1,ZNF365"	Upstream	Adult_vs_Fetal
mir-21 Signaling	3.033858267	1.616	"ACTA2,ASPM,ATAD2,CCL19,CD274,CDC25A,CKS2,COL3A1,DDAH1,DDAH2,DLGAP5,ECT2,FGF1,FN1,GFAP,GLCCI1,GTSE1,H2AX,HMGA2,ICOSLG/LOC102723996,IFI16,IL1B,ITK,JAK2,KIF23,KIF4A,MKI67,MSH2,MYC,NME1,NUSAP1,PBK,PILRB,PIP4K2A,PLAT,PPA1,PPARA,PRC1,RACGAP1,SOCS6,SOX2,STAT1,STAT3,TIAM1,TIMP3,TOP2A,TP53,TRIM37,TUBB3"	Upstream	Adult_vs_Fetal
miR-29b-3p (and other miRNAs w/seed AGCACCA) Signaling	5.314258261	2.705	"ADAMTS15,ANGPTL4,CD276,COL1A2,COL3A1,COL4A1,COL4A2,COL5A2,CRTAP,DCP2,EOMES,GAS7,GMFB,GPR37,NID1,PIK3R1,PMP22,PPM1D,PURA,SHROOM2,TET1,TP53,TUBB2A,VCAN,ZFP36L1"	Upstream	Adult_vs_Fetal
mir-34 Signaling	4.655607726	1.638	"BAX,BIRC3,BIRC5,CCND2,CD47,CDC25A,CDK4,CTNND2,EFNB1,HEY1,JHY,MLLT3,MYC,NOTCH2,PLCG1,RUNX2,SCLT1,SOX1,TP53,TUBB3,TUBB4B"	Upstream	Adult_vs_Fetal
miR-34a-5p (and other miRNAs w/seed GGCAGUG) Signaling	4.089375595	0.668	"ARPP21,BIRC5,CD47,CD55,CDC25A,CDK1,CDK4,DHFR,DPYD,EFEMP1,FOXP1,IKZF3,ITGB3,KDM7A,MCM10,MYC,NOTCH2,PGBD4,PLAAT4,PLCB1,PLCB2,POU3F2,SERPINB8,SHISA2,SOX2,TMC7,TP53,TP53INP1,TSPAN13,ZNF22-AS1"	Upstream	Adult_vs_Fetal
miR-450a-5p (and other miRNAs w/seed UUUGCGA) Signaling	3.554395797	2.309	"COL1A2,COL3A1,COL5A2,FZD7,PDGFRB,PTK2,SERPINE1,SNAI2,SYDE1,TGFB2,TMEM132A,ZEB1"	Upstream	Adult_vs_Fetal
MIR4269 Signaling	3.191114133	0.977	"CCN1,MYC,TEAD1,TEAD4"	Upstream	Adult_vs_Fetal
MITF Signaling	3.818156412	-1.55	"ACSL1,AURKB,BEST1,CAPN3,CD151,CDCA3,CDK5R1,CENPF,CENPH,CENPM,ECT2,FN1,GPM6B,HAPLN1,HES1,ITGA3,ITPKB,KIF20A,KIF4A,MBP,MCM4,MCM6,NGFR,NPM3,NR3C1,NUF2,ORC6,OTX2,PAX6,POU3F2,PRF1,QDPR,SEMA3C,SERPINE1,SHTN1,SOX5,SOX6,SOX9,SPC24,SPC25,TBC1D16,TP53,TPX2,UBE2C,UBL3,YAP1,ZFYVE16,ZNF114"	Upstream	Adult_vs_Fetal
mitomycin C Signaling	4.238072162	-2.746	"ATP23,BAX,BIRC5,CCNB2,CDC25A,DESI2,GADD45A,IRF2BP2,IRF2BPL,PPM1D,PSRC1,SRSF5,TBC1D24,TP53,TP53INP1,VMP1,WEE1,ZMAT3"	Upstream	Adult_vs_Fetal
Mitosis	13.97469413	-2.286	"DCLK1,NEK2,BRINP2,ERBB4,FOXM1,PPARA,DBF4,CCNB2,AJUBA,TUBA1A,BRINP3,TNC,ADGRL2,TTYH1,ANGEL2,MKI67,S1PR1,BAZ1A,PTX3,TOP2A,TBCD,USP3,DLG1,MYT1,NF2,BIRC5,NRG1,ANAPC11,HELLS,WWC1,FOXG1,AHR,VCAN,IL1A,UBE2C,TTC28,CKAP2,FBXO5,NEK7,CRH,CCN1,RUVBL1,PKD1,TADA2A,PRDM5,ORC6,TAF12,SLC20A1,NUSAP1,KIF11,MAX,TP53,PURA,NTRK3,TPX2,FOXC1,BMP7,CCNB1IP1,HDAC2,PDGFRB,RACK1,PAK1,IGFBP2,DBI,SENP6,CDCA5,MAD2L1,KNL1,CENPF,SPC25,SEPTIN9,PLCG1,KIF18B,KIF15,AURKB,CDK1,ZNF365,FGFR1,LRP5,PPM1D,TTK,TUBB3,SAC3D1,SHROOM2,TUBG1,DOT1L,SKA2,DMRT1,YAP1,ESCO2,SKA3,HAUS1,KIF4A,BRINP1,STAT3,SKP2,PTPRF,NGF,CYLD,OBSL1,EGFR,JAK2,IL1B,PDGFRA,GAS1,CDC25A,INSR,RACGAP1,IGFBP5,DLGAP5,VAV2,PPARD,MYC,KIF2C,PDXP,EPS8,GADD45A,SKA1,MARCKS,PF4,FGF1,BUB1B,PIK3R1,BMPR1B,CDK19,PTN,STAT1,NUF2,DYNLT3,NDC80,PTPRN2,MAPK3,RCC1,TUBB,CENPH,RPS6KA3,PPP1CA,NIPBL,MYH10,CDC20,WEE1,CCT4,BUB1,CIT,CDKN3,SGO1,CHEK1"	Functional	Adult_vs_Fetal
MKNK1 Signaling	4.196542884	-2.251	"ACOT7,ATAT1,ATP1A3,CCN1,CRMP1,DPYSL3,EEF1D,GAP43,GPC4,GPS1,HSPA2,IFIT2,IFRD1,KLC1,KLF13,LAMB2,MYC,NELL2,NRXN1,PCDH8,RNH1,SERPINH1,SFR1,SNAP25,VSNL1"	Upstream	Adult_vs_Fetal
Motor dysfunction or movement disorder	17.88941029	0.442	"LRRN1,SEZ6,RUBCN,ABCA2,FAM107A,PDE4DIP,ITGA7,PANK1,CFLAR,TUBA1A,KCNH7,PPP1R1A,LRP1,KCNIP2,PDE6B,NFASC,ST8SIA2,S1PR1,NPY,MYH7,LAMA1,ATP1B2,GPM6B,FBL,ATP1A3,NRG1,SLC1A2,CDO1,HELLS,FOXG1,GDNF,BCL6,GRIK1,AHR,CDK5R1,SERGEF,SGK1,IL1A,BTBD9,SCG2,ZNF423,BAX,GABRA3,ATCAY,CACNB3,SERPINI1,ZIC5,SYT1,GAD1,FOXP1,PENK,NDRG1,THY1,CNTFR,BCAS1,TPD52,ITPKB,NTRK3,CHRNB2,LAMP2,ADCY2,VSNL1,IRF2BPL,RPS3A,SLC6A1,TOX3,AHCY,PREPL,BCL11B,ZNF215,FBXO7,NME1,BAIAP2,SPRN,NCAM1,PAX6,NPTX2,RNF114,TUBB2B,PLAAT4,LDHB,GJB1,APLNR,TUBB3,GABBR1,RANBP1,LRP8,TIMM22,ATP2B2,SCN5A,CA9,CSRP2,KCNC1,BRSK2,ACTN2,STUB1,SOX2,SCN3B,DHCR7,SEMA5A,RNF170,CHRNA5,AEBP1,ALS2,SV2A,SLC17A6,GAS1,KCNB2,SMYD3,GABRA2,CREB3L1,MYC,TBCE,EPS8,SOX9,REEP1,EFNB3,PSMB6,ATP1A2,B4GAT1,NEFL,FAM117A,PDE10A,MTM1,KCNQ2,ALG13,ETV4,INPP1,NOL3,APTX,CYFIP2,ARL3,SELENOP,PMP22,PLXNA2,SYNPR,KIF14,VAMP1,PLCB1,SGTB,ELOVL1,COCH,VAPB,ZNF706,RGMA,ABCA1,ATXN3,CIT,CPE,CNTF,CCDC88C,KCNA3,ETV1,CTSV,CNR1,PPARA,CNP,TSPO,CAPN3,KCND2,IMPA1,GRIN2D,TMEM200C,S100A10,DLG2,RTN1,PKIA,MYO1B,FABP7,HLA-DRA,ADD3,ALAS2,GABBR2,ETV5,ARPP21,VCAN,PSMB9,CRB1,SPTAN1,KCNK2,MBD4,TUBA8,SNAP25,EMX2,IFIT2,CKB,PDE4B,MAG,TP53,NOTCH2,PURA,TUBB2A,USP36,CA12,DDIT3,ATP1B1,PFKM,SLC2A1-AS1,DDX60L,SYNJ1,EIF4G1,APBA1,USP37,MBP,PAK1,CHRM3,CHRNA3,BCHE,NALCN,OGT,GFAP,GRIN2B,IDH3A,SLC25A6,MAL2,GRK5,ARIH2,NNAT,E2F6,MARVELD1,ST8SIA1,HINT1,MSI1,TUBG1,BASP1,MTMR2,CPNE5,MAP2,GABRA4,MOG,FGF13,CDKN1C,KCNIP1,NGF,ELOVL7,CCL5,IL1B,CRYAB,GAP43,RAP1GAP,PPP1R2,IGFBP5,CDK5,SPTBN2,EPHB2,GABRB3,TUBB4B,ANK3,PPARD,ZIC1,SCN1A,DYNC1I1,ALDH5A1,GADD45A,SERPINE1,CALB1,SOX4,SUN2,GJA1,DAB1,SMTN,ABCA5,SPOCK3,PALM,CHRNB1,SPARCL1,TBC1D24,PTCHD1,MYT1L,GNG3,PSAP,SRM,UGT8,CCL4,ATP6V1E1,MAOA,DDB2,ABHD6,SNCAIP,NTN1,EPHB4,GRIA1,SLC9A1,GLI2,RPL13,ARX,DYNLT1,NGFR,PBX1,SLC25A23,PLP1,DPYSL3,SCN2A,SYTL4,FGF14,SLC1A6,TENM4,RFX4,GLS,BGN,GLDN,CHRNA9,NFE2L2"	Functional	Adult_vs_Fetal
Mouse Embryonic Stem Cell Pluripotency	3.83	-1.04257207	"BMPR1A,DVL1,FZD2,FZD3,FZD7,FZD8,JAK2,MAP2K2,MAP3K7,MAPK12,MAPK3,MYC,PIK3R1,PIK3R2,PIK3R3,RAP1A,RASD1,RRAS2,SMAD1,SMO,SOX2,STAT3,TCF3,TP53"	Canonical	Adult_vs_Fetal
MRTFB Signaling	3.860120914	-2.092	"ACTA2,AK5,CALD1,CCL5,CCN1,CD151,CD24,COL3A1,COL5A2,DDAH1,F2R,FIBIN,FJX1,GADD45A,GPR37,GSTM5,IGFBP5,LOXL1,MAP2,MPP4,MTMR10,MYH10,PDGFRA,RAB27B,RUNX1,S1PR1,SELENOP,SERINC3,SERPINE1,SGK1,SLC20A1,SLFN5,TGFB2,TLE1,VCL"	Upstream	Adult_vs_Fetal
MTOR Signaling	4.059483515	-0.959	"ACLY,ARL4C,ARNT,BIRC5,CD274,CFLAR,CKMT1A/CKMT1B,CNP,DDAH2,DDIT3,DHFR,EGFR,EOMES,EPAS1,FABP5,FN1,FST,GAP43,GSTM5,HAMP,HBA1/HBA2,HK1,IFI16,IL1A,IL1B,IRF8,JAK2,KCND2,LDHB,MAG,MAP2,MBP,MDH2,MOG,MYC,NCAM1,PFKFB2,PFKP,PHLPP1,PLP1,PPARA,PPARD,PRDX5,PRF1,RAP1GDS1,RPL23,RPS18,RUNX2,S1PR1,SERPINB1,SKP2,SNAI2,SOX4,STAT1,STAT3,STX12,TBRG1,TK1,TP53,TPPP,UBE2C,UBE2O,UGGT1"	Upstream	Adult_vs_Fetal
MYC Signaling	16.96657624	-6.209	"ABCA1,ABCA2,ACLY,ACSL4,ACTN1,AHCY,AHR,AKAP12,ANXA6,AOPEP,APEX1,ARHGAP22,ASPRV1,ATP5IF1,AURKB,BAX,BCAT1,BCL6,BIN1,BIRC5,BMPR1A,BUB1,BUB1B,CAST,CCNB2,CCND2,CD151,CD274,CD47,CD9,CDC20,CDC25A,CDCA7,CDK1,CDK4,CFLAR,CHEK1,CHRNB1,CKS2,CNP,COL1A2,COL3A1,COL4A1,COL4A2,COL5A2,COX5A,CPT1A,CRYAB,CSPG4,CSRP2,CTDSP1,CTNNA1,CTSV,CYFIP2,DBI,DBN1,DCTPP1,DDB2,DDIT3,DHFR,DLEU1,DUSP4,ECSIT,EFEMP1,EIF4A1,EIF4EBP1,EIF4G1,EMX2,EOMES,EPHA2,EPHB3,EZH2,EZR,F2R,FABP5,FARP1,FBL,FBLN2,FBN2,FECH,FGFR1,FN1,FOXM1,FSTL1,G6PD,GADD45A,GAS1,GBP4,GCSH,GGH,GJA1,GLS,GLUL,HAMP,HAPLN1,HBE1,HDAC2,HES1,IDH2,IFI16,IFIT1,IFIT2,IFIT3,IGF2BP1,IQGAP2,IRF7,IRF9,ISG20,ITGA3,KIF16B,KLK6,LAMB2,LAMP2,LDHB,LRRN1,MAD2L1,MAG,MAPK3,MAX,MBP,MCM6,MCM7,MKI67,MSH2,MTHFD1,MX1,MYC,MYH7,MYO1B,NCAM1,NDRG1,NF2,NFE2L2,NGF,NME1,NME2,NMI,NPY,OASL,OTX2,PAK1,PAM,PDGFRA,PDGFRB,PEG10,PFKM,PFKP,PHB,PLP1,PLS3,PMP22,POU3F2,PPARA,PPARD,PRDX4,PRMT1,PROM1,PTN,PYCR1,RAB40B,RANBP1,RCC1,RPL13,RPL14,RPL18,RPL18A,RPL23,RPL27A,RPL35A,RPL39,RPL6,RPL8,RPLP0,RPLP1,RPS14,RPS15,RPS16,RPS17,RPS18,RPS19,RPS19BP1,RPS27L,RPS5,RRM2,RUVBL1,S100A10,SERINC3,SERPINE1,SERPINH1,SGK1,SHMT2,SKP2,SMAD1,SMS,SOX2,SOX5,SOX6,SOX9,SP100,SRM,STAT1,STAT3,TAGLN2,TCF3,TEAD1,TEAD2,TF,TGFB2,THY1,TIAM1,TKT,TLE1,TNC,TNFRSF10B,TP53,TPD52,TRAP1,TSPAN7,TSPO,UBE2C,UNC119,USP36,USP54,VAMP3,VPS72,WLS,YAP1,YBX1,ZEB1,ZFP36L1,ZIC2"	Upstream	Adult_vs_Fetal
