© 2000-2023 QIAGEN. All rights reserved.

Analysis Details for My Projects->Aging_scRNA->ZNF274vsEGFP - 2023-01-29 06:53 PM
Workspace	My Projects
Project	Aging_scRNA
Analysis	ZNF274vsEGFP - 2023-01-29 06:53 PM
Date	Sun Jan 29 15:53:30 PST 2023
Analysis ID	40216313

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	--
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR fusion gene/product OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->Aging_scRNA->ZNF274vsEGFP - 2023-01-29 06:53 PM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
TRIM31	enzyme	 	3	 	 	-1.499	6.38E-25	1.00E-04	AKT1,BHLHE40,CCND1,CDKN2A,CEBPA,CTNNB1,DDX5,E2f,E2F1,EIF4E,EP300,ERBB2,GLI1,HIF1A,HNF4A,IGF1R,IL6,MAP2K1,MAPK9,mir-23,MYC,NLRP3,NPAT,NR3C1,PGR,RB1,SMAD3,SP1,STING1,TP53,TP73,TRIM31,TSC2	ACAT2,ADK,ATP5F1C,ATP5ME,BAX,BBC3,BTG1,BTG2,CALB2,CCND2,CDCA7L,CDKN1A,CLSPN,COX6C,DBI,DHFR,DUT,EGR1,ENC1,ESCO2,FKBP3,FOS,GADD45G,GAPDH,GGH,GINS2,GJA1,GLO1,GOLGA4,H1-2,H1-5,H2AC20,H2AZ1,H4C3,HELLS,HLA-C,HMGB1,HMGN2,HNRNPD,HNRNPM,HRAS,HSPA4L,IDH2,IER5,ILF2,JUNB,MACROH2A1,MARCKSL1,MCM7,MT-CYB,MYBL2,MYO6,N4BP2L2,NDUFA13,NDUFA3,NDUFA6,NDUFB1,NOTCH1,ODC1,PABPC1,PCLAF,PDCD5,PFN1,PHGDH,PHLDA3,PNISR,POLR2L,POU2F1,PPP1CA,PSMA2,PSMC3,PSRC1,RANBP1,RGS16,RPL10A,RPL13A,RPL15,RPL18A,RPL24,RPL27,RPL3,RPL31,RPL4,RPL7,RPL9,RPLP0,RPS16,RPS18,RPS19,RPS20,RPS21,RPS27L,RPS29,RRM2B,SCRG1,SEM1,SMAD5,SRGAP3,STMN1,STMN4,TAF1D,TAGLN2,TALDO1,TMSB10/TMSB4X,TMSB15A,TUBA1B,TUBB,TUBB2A,UBE2N,UQCRQ,VCAN,ZEB1,ZMAT3,ZWINT	114 (33)	33	 	CBX5	 	 	cholesterol,TP53	 	 	 	 	
PFDN5	transcription regulator	 	2	 	 	-0.896	6.49E-25	1.00E-04	MYC,PFDN5,TP73	ACTB,BAX,BBC3,BTG2,CCND2,CDKN1A,DBI,DDB2,DHFR,FOS,GAPDH,GJA1,H2AZ1,HNRNPD,HNRNPH1,HRAS,IDH2,IER5,MCM7,MIF,N4BP2L2,NOTCH1,NPY,ODC1,PGK1,POU3F2,PSRC1,RANBP1,RPL10A,RPL13,RPL13A,RPL15,RPL18A,RPL24,RPL27,RPL27A,RPL3,RPL31,RPL4,RPL7,RPL9,RPLP0,RPS11,RPS16,RPS18,RPS19,RPS2,RPS20,RPS21,RPS27L,RPS29,RRM2B,SCRG1,STMN1,TAF1D,TAGLN2,TMSB10/TMSB4X,TPI1,UQCRQ,ZEB1,ZMAT3	61 (3)	3	hydrogen peroxide	 	 	 	MYC	 	 	 	 	
TP53	transcription regulator	 	2	Activated	 	2.126	7.70E-25	7.00E-04	AKT1,BHLHE40,CCND1,CDKN2A,CEBPA,CTNNB1,DDX5,E2f,E2F1,EIF4E,EP300,ERBB2,GLI1,HIF1A,HNF4A,IGF1R,IL6,MAP2K1,MAPK9,mir-23,MYC,NFkB (complex),NPAT,NR3C1,PGR,RB1,RELA,SMAD3,SP1,STAT3,STING1,TP53,TP73,TSC2	ACAT2,ADK,ATP5F1C,ATP5ME,BAX,BBC3,BTG1,BTG2,CALB2,CCND2,CDCA7L,CDKN1A,CLSPN,COX6C,DBI,DDB2,DHFR,DUT,EGR1,ENC1,ESCO2,FKBP3,FOS,GAD2,GADD45G,GAPDH,GGH,GINS2,GJA1,GLO1,GOLGA4,H1-2,H1-5,H2AC20,H2AZ1,H4C3,HELLS,HLA-C,HMGB1,HMGN2,HNRNPD,HNRNPM,HRAS,HSPA4L,IDH2,IER5,ILF2,IRF2BP2,JUNB,MACROH2A1,MARCKSL1,MCM7,MT-CYB,MT-ND3,MYBL2,MYO6,N4BP2L2,NDUFA13,NDUFA3,NDUFA6,NDUFB1,NOTCH1,ODC1,PABPC1,PCLAF,PDCD5,PFN1,PHGDH,PHLDA3,PNISR,POLR2L,POU2F1,PPP1CA,PSMA2,PSMC3,PSRC1,RANBP1,RGS16,RPL10A,RPL13A,RPL15,RPL18A,RPL24,RPL27,RPL3,RPL31,RPL4,RPL7,RPL9,RPLP0,RPS16,RPS18,RPS19,RPS20,RPS21,RPS27L,RPS29,RRM2B,SCRG1,SEM1,SMAD5,SRGAP3,STMN1,STMN4,TAF1D,TAGLN2,TALDO1,TMSB10/TMSB4X,TMSB15A,TUBA1B,TUBB,TUBB2A,UQCRQ,VCAN,ZEB1,ZMAT3,ZWINT	117 (34)	34	(+)-MK-801,4-hydroxytamoxifen,5-fluorouracil,amitriptyline,amphetamine,anisomycin,aristolochic acid I,AXIN1,azurin 50-77,BCR (complex),calcitriol,camptothecin,CD 437,celecoxib,cisplatin,clasto-lactacystin beta-lactone,cobalt,cytarabine,dichloroacetic acid,dihematoporphyrin ether,DMTF1,DNAJB1,doxorubicin,EIF5A,EP400,ethyl 2-{[(6,7-dimethyl-3-oxo-1,2,3,4-tetrahydro-2-quinoxalinyl)acetyl]amino}-4,5-dimethyl-3-thiophenecarboxylate,extremely high molecular weight hyaluronic acid,FFAR3,FT671,geneticin,gossypol,HDAC8,HIPK1,HPI-1,hydrogen peroxide,idarubicin,ING1,KDM2B,lactacystin,letrozole,metformin,methapyrilene,methyl methanesulfonate,methylnitronitrosoguanidine,MI-773,mitomycin C,MTORC2,MYCN,myxothiazol,NEK10,NEK4,Ngf,niacinamide,nitrofurantoin,palbociclib,PAX5,Pdgf (complex),pertuzumab,PHF1,pidnarulex,PKNOX2,pyruvic acid,raltitrexed,RASSF3,RASSF6,RORC,rotenone,RPL37,RPS15,RUNX3,SMARCD1,SNHG1,ST1926,TADA3,testosterone,TFAP4,tozasertib,TP53RK,trichosanthin,TTC5,ZNF148,ZNF346	AG 1433,AGR2,antisense oligonucleotide,APH1B,BANP,BCAS2,CBX3,CBX5,CHCHD4,CHD4,COPS5,DDT,ELL,EPO,eprenetapopt,GABA,GAS2L3,HSF1,JARID2,LMNA,MAGEA2/MAGEA2B,metribolone,MLXIPL,NFE2L3,NOC2L,PSMD10,RMRP,RNF187,RNF43,SAMMSON,sirolimus,SIRT7,SKP2,SLCO1B3,TOPBP1,TOPORS,TRIM29,TRIM31,UGCG,YY1,ZSCAN25	 	ACAC,ANLN,CPT1C,CSF2RA,DCK,DDX3X,EGFR,EPHA2,KLF6,mir-132,miR-17-5p (and other miRNAs w/seed AAAGUGC),miR-24-3p (and other miRNAs w/seed GGCUCAG),miR-27a-3p (and other miRNAs w/seed UCACAGU),PANDAR,RAS,RBL1,RNF144B,RPS19,SAT1,SERPINB5,TFPI2,ULK2	AFP,APC,ATP5F1A,E2f,E2F5,IL17RA,IQCB1,mir-218,miR-221-3p (and other miRNAs w/seed GCUACAU),NKX2-5,NPAT,PINK1,PPP1R13B,PTP4A1,PURA,RUNX2,SALL2,SIRT3,TP53BP2	 	 	 	 	
LARP1	translation regulator	 	1	Inhibited	 	-3.273	8.00E-25	1.00E-04	LARP1	EIF3E,RPL10A,RPL13,RPL13A,RPL15,RPL24,RPL27,RPL27A,RPL3,RPL31,RPL36A,RPL4,RPL7,RPS11,RPS16,RPS18,RPS19,RPS2,RPS20,RPS21,RPS29	21 (1)	1	P-TEFb	 	 	 	EIF3A,RPL22,RPL37,RPS15,RPS19,RPS20	 	 	 	 	
PCGEM1	other	 	2	 	 	1.361	9.59E-25	1.00E-04	MYC,PCGEM1	ACTB,BBC3,CCND2,CDKN1A,DBI,DDB2,EGR1,FOS,GAPDH,H2AZ1,HNRNPD,HNRNPH1,HRAS,IDH2,IER5,MCM7,MIF,NPY,ODC1,PGK1,POU3F2,RANBP1,RPL10A,RPL13,RPL13A,RPL15,RPL18A,RPL24,RPL27,RPL27A,RPL3,RPL31,RPL4,RPL7,RPL9,RPLP0,RPS11,RPS16,RPS18,RPS19,RPS2,RPS20,RPS21,RPS27L,RPS29,RRM2B,STMN1,TAF1D,TAGLN2,TALDO1,TMSB10/TMSB4X,TPI1,UQCRQ,ZEB1	54 (2)	2	 	 	 	MYC	 	 	 	 	 	
PG3-Oc	chemical reagent	 	3	 	 	-0.600	1.26E-24	1.00E-04	AMPK,ATF4,BAX,CCND1,Cdk,CDK4/6,CDKN1A,CDKN1B,CDKN2A,CREB1,CTNNB1,ERK,F2,GCK,GLI1,MAPK14,MYC,NFKBIA,PG3-Oc,PTEN,RB1,RELA,SP1,STAT3,Tgf beta,TP73	ACAT2,ACTB,ADK,ARL4C,ATP5F1C,ATP5ME,ATP5MF,BBC3,BCL11A,CALB2,CALD1,CCND2,CDCA7L,CDKN1A,CLSPN,CSNK1E,DBI,DDB2,EGR1,ENC1,ESCO2,ETV1,FOS,GAD2,GADD45G,GAPDH,H2AZ1,H4C3,HES6,HMGN1,HNRNPD,HNRNPH1,HRAS,HSPA4L,IER5,IRF2BP2,MACROH2A1,MARCKSL1,MCM7,MIF,MT-CO3,MT-CYB,MT-ND1,MT-ND3,MYO6,N4BP2L2,NDUFA11,NDUFA12,NDUFA13,NDUFA3,NDUFA6,NPY,ODC1,PABPC1,PCLAF,PGK1,PNISR,POU3F2,RANBP1,RGS16,RPL10A,RPL13,RPL13A,RPL15,RPL18A,RPL24,RPL27,RPL27A,RPL3,RPL31,RPL4,RPL7,RPL9,RPLP0,RPS11,RPS16,RPS18,RPS19,RPS2,RPS20,RPS21,RPS27L,RPS29,RRM2B,SCRG1,SMAD5,STMN1,STMN4,TAF1D,TAGLN2,TALDO1,TMSB10/TMSB4X,TMSB15A,TPI1,TUBA1B,TUBB,TUBB3,UQCR11,UQCRQ,ZEB1	100 (26)	26	 	 	 	EGFR,EPHA2,LMNA	MYC	 	 	 	 	
piperonyl butoxide	chemical drug	 	3	 	 	0.896	1.32E-24	2.00E-04	AMPK,ATF4,BAX,bumetanide,CCND1,Cdk,CDK4/6,CDKN1A,CDKN1B,CDKN2A,CREB1,CTNNB1,EGFR,ERK,F2,GCK,GLI1,MAPK14,MYC,NFKBIA,piperonyl butoxide,PTEN,RB1,RELA,SP1,STAT3,Tgf beta,TP73	ACAT2,ACTB,ADK,ARL4C,ATP5F1C,ATP5ME,ATP5MF,BBC3,BCL11A,CALB2,CALD1,CCND2,CDCA7L,CDKN1A,CLSPN,CSNK1E,DBI,DDB2,EGR1,ENC1,ESCO2,ETV1,FOS,GAD2,GADD45G,GAPDH,H2AZ1,H4C3,HES6,HMGB3,HMGN1,HNRNPD,HNRNPDL,HNRNPH1,HRAS,IER5,IRF2BP2,MACROH2A1,MARCKSL1,MCM7,MIF,MT-CO3,MT-CYB,MT-ND1,MT-ND3,MYO6,N4BP2L2,NDUFA11,NDUFA12,NDUFA13,NDUFA3,NDUFA6,NPY,ODC1,PABPC1,PCLAF,PGK1,PNISR,POU3F2,RANBP1,RGS16,RPL10A,RPL13,RPL13A,RPL15,RPL18A,RPL24,RPL27,RPL27A,RPL3,RPL31,RPL4,RPL7,RPL9,RPLP0,RPS11,RPS16,RPS18,RPS19,RPS2,RPS20,RPS21,RPS27L,RPS29,RRM2B,SCRG1,SMAD5,STMN1,STMN4,TAF1D,TAGLN2,TALDO1,TMSB10/TMSB4X,TMSB15A,TPI1,TUBA1B,TUBB,TUBB3,UQCR11,UQCRQ,ZEB1	101 (28)	26	 	 	 	MYC	 	 	 	 	 	
PAK2	kinase	 	2	 	 	0.970	1.85E-24	1.00E-04	ABL1,Akt,AURKA,AURKB,ERK,Jnk,JUN,MAPK10,MAPK14,MAPK9,MYC,Nfat (family),P38 MAPK,PAK2,PRKACA,RAF1	ACAT2,ACTB,APLP2,ATP5MF,BBC3,BTG1,CALD1,CCND2,DAAM1,DBI,DDB2,DHFR,GAPDH,H2AZ1,HMGB3,HMGN2,HNRNPD,HNRNPH1,HRAS,IER5,LMO7,MARCKSL1,MCM7,MYBL2,NOTCH1,ODC1,PGK1,POU3F2,RANBP1,RASD1,RPL10A,RPL13,RPL13A,RPL15,RPL18A,RPL24,RPL27,RPL27A,RPL3,RPL31,RPL4,RPL7,RPL9,RPLP0,RPS11,RPS16,RPS18,RPS19,RPS2,RPS20,RPS21,RPS27L,RPS29,RRM2B,SEM1,STMN1,STMN4,TAF1D,TAGLN2,TMSB10/TMSB4X,TPI1,TUBB2A,TUBB3,TXNIP,UQCRQ,VCAN,ZEB1,ZMAT3	68 (16)	16	CD28,cisplatin,cytarabine,lactacystin,LCK,N-Ac-Leu-Leu-norleucinal,TCR	 	 	AURKB,MAPK9,RAF1,TUBB1	 	 	 	 	 	
PAPOLA	enzyme	 	3	 	 	-1.251	2.06E-24	1.00E-04	AKT1,AR,BAX,CCND1,Cdk,CEBPA,CEBPB,E2f,E2F1,ERK,FOXO3,MAPK14,MAPK8,MEF2C,MYOD1,NR4A1,NR4A2,P38 MAPK,PAPOLA,PPARG,PTEN,RAF1,RB1,TP53,YY1	ACAT2,ACTB,ARL4C,ATP5F1C,ATP5ME,ATP5MF,ATP5MK,BAX,BEX1,CALD1,CBX3,CDCA7L,CDKN1A,CLSPN,COX6C,CSNK1E,DAAM1,DBI,DDB2,DHFR,DUT,EGR1,EIF3E,ESCO2,ETV1,FKBP3,FOS,GGH,GINS2,GOLGA4,HES6,HLA-C,HMGB1,HMGB3,HMGN1,HMGN2,HNRNPD,HNRNPM,HRAS,IER5,JUNB,MACROH2A1,MCM7,MIF,MT-CO3,MT-CYB,MT-ND1,MT-ND3,MYBL2,MYL6,NASP,NDUFA13,NDUFA3,NDUFA6,NPY,ODC1,PCLAF,PDCD5,PFN1,PGK1,PHLDA3,PPP1CA,PSRC1,RANBP1,RGS16,RPA3,RPL13,RPL27A,RPL7,RPS16,RPS18,RPS19,RPS2,RPS20,RPS27L,SRGAP3,STMN4,TALDO1,TMSB10/TMSB4X,TMSB15A,TPI1,TUBA1B,TUBB2A,TUBB3,TXNIP,UQCR11,UQCRQ,YWHAE,ZEB1,ZKSCAN1,ZMAT3,ZWINT	92 (25)	25	 	 	 	RB1	 	 	 	 	 	
SIRT7	enzyme	 	2	Inhibited	 	-3.578	2.28E-24	1.00E-04	Akt,EPAS1,HIF1A,MTOR,MYC,SIRT7,TP53	ACTB,APLP2,ARL4C,ATP5F1C,BEX1,BTG1,BTG2,CDKN1A,DBI,DHFR,DUT,EGR1,FKBP3,GADD45G,GAPDH,GOLGA4,H1-2,H2AC20,H2AZ1,HLA-C,HMGB1,HMGN2,HNRNPD,HNRNPH1,HRAS,HSPA4L,IER5,JUNB,MACROH2A1,MIF,MT-CO3,MT-CYB,MT-ND1,MYBL2,MYO6,NDUFA11,NDUFA12,NPY,PCLAF,PGK1,PHGDH,PHLDA3,POU3F2,PPP1CA,PSRC1,RANBP1,RASD1,RGS16,RPL10A,RPL13,RPL13A,RPL15,RPL18A,RPL24,RPL27,RPL27A,RPL3,RPL31,RPL4,RPL7,RPL9,RPLP0,RPS11,RPS16,RPS18,RPS19,RPS2,RPS20,RPS21,RPS27L,RPS29,SRGAP3,TAF1D,TALDO1,TMSB15A,TPI1,TUBB,TXNIP,UQCR11,ZMAT3	80 (7)	7	 	niacinamide	 	 	MYC,TP53	 	 	 	 	
KDM5B	transcription regulator	 	3	 	 	1.348	2.46E-24	1.00E-04	AKT1,AR,BAX,CCND1,Cdk,CEBPA,CEBPB,E2f,E2F1,ERK,FOXO3,KDM5B,MAPK14,MAPK8,MEF2C,MYOD1,NR4A1,NR4A2,P38 MAPK,PPARG,PTEN,RAF1,RB1,TP53,YY1	ACAT2,ACTB,ARL4C,ATP5F1C,ATP5ME,ATP5MF,ATP5MK,BAX,BEX1,CALD1,CBX3,CDCA7L,CDKN1A,CLSPN,COX6C,CSNK1E,DAAM1,DBI,DDB2,DHFR,DUT,EGR1,EIF3E,ESCO2,ETV1,FKBP3,FOS,GGH,GINS2,GOLGA4,HES6,HLA-C,HMGB1,HMGB3,HMGN1,HMGN2,HNRNPD,HNRNPM,HRAS,IER5,JUNB,MACROH2A1,MCM7,MIF,MT-CYB,MT-ND1,MT-ND3,MYBL2,MYL6,NASP,NDUFA13,NDUFA3,NDUFA6,NPY,ODC1,PCLAF,PDCD5,PFN1,PGK1,PHLDA3,PPP1CA,PSD3,PSRC1,RANBP1,RGS16,RPA3,RPL13,RPL27A,RPL7,RPS16,RPS18,RPS19,RPS2,RPS20,RPS27L,SNRPG,SRGAP3,STMN4,TALDO1,TMSB10/TMSB4X,TMSB15A,TPI1,TUBA1B,TUBB2A,TUBB3,TXNIP,UQCR11,UQCRQ,YWHAE,ZEB1,ZKSCAN1,ZMAT3,ZWINT	93 (25)	25	torkinib	MYCN	 	CCND1,ERBB3,SAT1	BRCA1,CDKN1B,E2F1,JADE2,NKX2-5,RB1,TAL1	 	 	 	 	
TADA3	transcription regulator	 	2	Activated	 	3.250	3.07E-24	1.00E-04	KAT2A,TADA3,TP53	ATP5F1C,BAX,BBC3,BCL11A,BTG1,BTG2,CCND2,CDKN1A,CSRP2,DBI,DDB2,DHFR,DUT,EGR1,FKBP3,FOS,GADD45G,GAPDH,GJA1,GOLGA4,H2AZ1,H4C3,HLA-C,HMGB1,HMGN2,HNRNPD,HRAS,HSPA4L,IER5,JUNB,MACROH2A1,MCM7,MT-CYB,MYBL2,MYO6,NOTCH1,ODC1,PCLAF,PFN1,PHGDH,PHLDA3,PPP1CA,PSRC1,RANBP1,RGS16,RPL7,RPS16,RPS18,RPS19,RPS20,RPS27L,RRM2B,SRGAP3,STMN1,TAF1D,TAGLN2,TALDO1,TMSB10/TMSB4X,TMSB15A,TUBB,UQCRQ,VCAN,ZEB1,ZMAT3	64 (3)	3	 	 	 	KAT2A,TP53	 	 	 	 	 	
CUL4B	other	 	3	 	 	-1.054	3.48E-24	1.00E-04	AR,BAX,CCND1,CCNE1,CDK4/6,CDK6,CDT1,CREB1,CTNNB1,CUL4B,E2f,E2F1,ERK,F2,GLI1,MAPK14,MAPK9,MYC,NANOG,NFKBIA,PTEN,RB1,RELA,SP1,Tgf beta,TNF,TP53,TP73,ZFP36	ACAT2,ACTB,ADK,ARL4C,ATP5ME,ATP5MF,BBC3,CALD1,CCND2,CLSPN,COX6C,CSNK1E,DBI,DDB2,DUT,EGR1,ENC1,ESCO2,ETV1,FKBP3,FOS,GAPDH,GINS2,GLO1,GOLGA4,H2AZ1,H4C3,HELLS,HES6,HMGB1,HMGN1,HMGN2,HNRNPD,HNRNPH1,HRAS,HSPA4L,IER5,IRF2BP2,LMO7,MARCKSL1,MCM7,MIF,MYL6,MYO6,N4BP2L2,NDUFA11,NDUFA12,NDUFA13,NDUFA3,NDUFA6,NDUFB1,NPY,ODC1,PABPC1,PDCD5,PFN1,PGK1,PHLDA3,PNISR,POU2F1,POU3F2,PPP1CA,PSMA2,PXMP2,RANBP1,RASD1,RPL10A,RPL13,RPL13A,RPL15,RPL18A,RPL24,RPL27,RPL27A,RPL3,RPL31,RPL4,RPL7,RPL9,RPLP0,RPS11,RPS16,RPS18,RPS19,RPS2,RPS20,RPS21,RPS27L,RPS29,RRM2B,SCRG1,SEM1,SMAD5,SRGAP3,STMN1,STMN4,TAF1D,TAGLN2,TIAM2,TMSB10/TMSB4X,TMSB15A,TPI1,TUBA1B,UQCR11,UQCRQ,VIPR2,YWHAE,ZEB1,ZWINT	109 (29)	27	 	 	 	 	MYC	 	 	 	 	
Max-Myc	complex	 	3	 	 	1.000	4.00E-24	2.00E-04	AKT1,BAX,CDK6,CDKN1A,CDKN1B,CDKN2A,CREB1,CTNNB1,E2F1,EIF2AK3,ERK,estrogen receptor,F2,GCK,GLI1,HRAS,HSF1,LMNA,MAPK14,MAX,Max-Myc,MYC,NFKBIA,NR3C1,PTEN,RB1,RELA,SP1,Tgf beta,TP73,YWHAQ	ACAT2,ACTB,ADK,ARL4C,ATP5F1C,ATP5ME,ATP5MF,BBC3,BCL11A,CALB2,CBX3,CCND2,CDCA7L,CSNK1E,CSRP2,DBI,DDB2,EGR1,EIF4A2,ETV1,FKBP3,FOS,GAPDH,GOLGA4,H2AZ1,H4C3,HELLS,HES6,HLA-C,HMGB1,HMGN1,HNRNPA3,HNRNPD,HNRNPH1,HNRNPM,HRAS,IER5,IRF2BP2,MACROH2A1,MARCKSL1,MCM7,MIF,MYO6,N4BP2L2,NASP,NDUFA11,NDUFA12,NDUFA13,NDUFA3,NDUFA6,NPY,PABPC1,PCLAF,PDCD5,PGK1,PNISR,POU3F2,RANBP1,RASD1,RGS16,RPL10A,RPL13,RPL13A,RPL15,RPL18A,RPL24,RPL27,RPL27A,RPL3,RPL31,RPL4,RPL7,RPL9,RPLP0,RPS11,RPS16,RPS18,RPS19,RPS2,RPS20,RPS21,RPS27L,RPS29,RRM2B,SCRG1,SMAD5,STMN1,STMN4,TAF1D,TAGLN2,TMSB10/TMSB4X,TMSB15A,TOMM20,TPI1,TRA2B,TUBB3,TXNIP,UQCR11,UQCRQ,ZEB1	100 (31)	30	 	 	 	 	CDKN1B	 	 	 	 	
PG3-Oc	chemical reagent	 	2	 	 	-0.962	4.06E-24	1.00E-04	MYC,PG3-Oc	ACTB,BBC3,CCND2,CDKN1A,DBI,DDB2,EGR1,FOS,GAPDH,H2AZ1,HNRNPD,HNRNPH1,HRAS,HSPA4L,IER5,MCM7,MIF,NPY,ODC1,PGK1,POU3F2,RANBP1,RPL10A,RPL13,RPL13A,RPL15,RPL18A,RPL24,RPL27,RPL27A,RPL3,RPL31,RPL4,RPL7,RPL9,RPLP0,RPS11,RPS16,RPS18,RPS19,RPS2,RPS20,RPS21,RPS27L,RPS29,RRM2B,STMN1,TAF1D,TAGLN2,TMSB10/TMSB4X,TPI1,UQCRQ,ZEB1	53 (2)	2	 	 	 	EGFR,EPHA2,LMNA	MYC	 	 	 	 	
MYC	transcription regulator	 	2	 	 	0.704	4.15E-24	1.00E-04	AMPK,ATF4,BAX,CCND1,Cdk,CDK4/6,CDKN1A,CDKN1B,CDKN2A,CREB1,CTNNB1,ERK,F2,GCK,GLI1,MAPK14,MYC,NFKBIA,PTEN,RB1,RELA,SP1,STAT3,Tgf beta,TP73	ACAT2,ACTB,ADK,ARL4C,ATP5F1C,ATP5ME,ATP5MF,BBC3,BCL11A,CALB2,CALD1,CCND2,CDCA7L,CDKN1A,CLSPN,CSNK1E,DBI,DDB2,EGR1,ENC1,ESCO2,ETV1,FOS,GAD2,GADD45G,GAPDH,H2AZ1,H4C3,HES6,HMGN1,HNRNPD,HNRNPH1,HRAS,IER5,IRF2BP2,MACROH2A1,MARCKSL1,MCM7,MIF,MT-CO3,MT-CYB,MT-ND1,MT-ND3,MYO6,N4BP2L2,NDUFA11,NDUFA12,NDUFA13,NDUFA3,NDUFA6,NPY,ODC1,PABPC1,PCLAF,PGK1,PNISR,POU3F2,RANBP1,RGS16,RPL10A,RPL13,RPL13A,RPL15,RPL18A,RPL24,RPL27,RPL27A,RPL3,RPL31,RPL4,RPL7,RPL9,RPLP0,RPS11,RPS16,RPS18,RPS19,RPS2,RPS20,RPS21,RPS27L,RPS29,RRM2B,SCRG1,SMAD5,STMN1,STMN4,TAF1D,TAGLN2,TALDO1,TMSB10/TMSB4X,TMSB15A,TPI1,TUBA1B,TUBB,TUBB3,UQCR11,UQCRQ,ZEB1	99 (25)	25	5-fluorouracil,amino acids,APLN,BCR (complex),camptothecin,CD 437,CD28,CD3,cisplatin,CSF2 receptor,CSF2RA,CSF2RB,DCLK1,DLX2,doxorubicin,EGFR,EPO,estradiol-17beta-benzoate,FGF2,GPER1,hydrogen peroxide,Il3,IPMK,JAK2,KDM1A,KLF6,LCK,Lh,MAP3K12,MAPK9,methapyrilene,mir-3622,PCGEM1,Pdgf (complex),piperonyl butoxide,RAF1,RAS,REL,Shc,sirolimus,TAL1,TCF,TCR,TNKS,TSH,USP29,WNT1	4-hydroxytamoxifen,AHNAK,APC,calcitriol,CDK19,COPS5,CTDSP1,CUL4B,DAB2IP,decursin,DETA-NONOate,DGCR8,DT-061,E2F4,FADD,FBXL14,FOXO3,IFRD1,letrozole,LMNA,metformin,NCOA5,niacinamide,nimodipine,nitrofurantoin,NVP-TAE684,PFDN5,PG3-Oc,PLSCR1,PPP2R2B,PSEN1,RORC,RUNX3,SERCA,SIRT7,STK11,tanespimycin,TAS4464,temsirolimus,ZBTB33	 	ACAC,AFP,AIMP2,APEX1,AURKB,AXIN1,BAG1,CCNA2,CDK4/6,CPT1,Cyclin D,DDX3X,EIF5A,EPHA2,GCK,GCLC,GCLM,glycine,KAT2A,L-glutamic acid,miR-17-5p (and other miRNAs w/seed AAAGUGC),miR-27a-3p (and other miRNAs w/seed UCACAGU),NFE2L3,POU4F1,RPL22,RPL37,RPS15,RPS19,RPS20,SLC2A3,TEAD1,TFAP4,TFDP1,WEE1	H3-3A/H3-3B,mir-30,MYCN,MYO1B,OAZ1,RRM2B,SAT1,SNRPN	 	 	 	 	
inecalcitol	chemical drug	 	3	 	 	-1.320	5.11E-24	1.00E-04	AKT1,AR,BAX,CCND1,CEBPA,CEBPB,CTNNB1,E2f,E2F1,ERK,inecalcitol,MAPK14,MAPK8,MEF2C,MYOD1,NFkB (complex),NfkB1-RelA,NR4A1,NR4A2,P38 MAPK,PPARG,PTEN,RAF1,RB1,SMAD3,TP53,VDR,YY1	ACTB,ARL4C,ATP5F1C,ATP5ME,ATP5MF,ATP5MK,BEX1,CALD1,CBX3,CCND2,CDCA7L,CDKN1A,CLSPN,COX6C,CSNK1E,DAAM1,DBI,DDB2,DHFR,DUT,EIF3E,ENC1,ESCO2,ETV1,FKBP3,FOS,GAD2,GADD45G,GGH,GINS2,GOLGA4,H2AZ1,HES6,HLA-C,HMGB1,HMGB3,HMGN1,HMGN2,HNRNPD,HNRNPM,HRAS,IER5,JUNB,MACROH2A1,MCM7,MIF,MT-CYB,MT-ND1,MT-ND3,MYBL2,MYL6,NASP,NDUFA11,NDUFA12,NDUFA13,NDUFA3,NDUFA6,NPY,ODC1,PCLAF,PDCD5,PFN1,PHLDA3,POU3F2,PPP1CA,PSRC1,RANBP1,RGS16,RPA3,RPL13,RPL27A,RPL7,RPS16,RPS18,RPS19,RPS2,RPS20,RPS27L,SMAD5,SRGAP3,STMN4,TALDO1,TMSB10/TMSB4X,TMSB15A,TPI1,TUBA1B,TUBB2A,TUBB3,TXNIP,UQCR11,UQCRQ,WSB1,YWHAE,ZEB1,ZKSCAN1,ZMAT3,ZWINT	97 (28)	28	 	 	 	CDKN1B,RB1	CCND1	 	 	 	 	
